"TID","EN","AR","CN","CNT","DE","ES","FI","FR","HE","ID","IT","JP","KR","MS","NL","PL","PT","RU","TH","TR","VI"
"TID_SECTION_HEADER_FREE_PLAY","FREE PLAY","لعب مجاني","自由对战","自由對戰","FREIES SPIEL","PARTIDA SIN RIESGO","VAPAAPELI","NON CLASSÉ","משחק חינם","MAIN GRATIS","PARTITA SENZA RISCHI","フリープレイ","무료 플레이","MAIN PERCUMA","GRATIS SPELEN","LUŹNA ROZGRYWKA","PARTIDA CASUAL","СВОБОДНАЯ ИГРА","เล่นฟรี","SERBEST OYUN","CHƠI MIỄN PHÍ"
"TID_SECTION_SHORTCUT_FREE_PLAY","FREE PLAY","لعب مجاني","自由对战","自由對戰","FREIES SPIEL","PARTIDA SIN RIESGO","VAPAAPELI","NON CLASSÉ","משחק חינם","MAIN GRATIS","PARTITA SENZA RISCHI","フリープレイ","무료 플레이","MAIN PERCUMA","GRATIS SPELEN","LUŹNA ROZGRYWKA","PARTIDA CASUAL","СВОБОДНАЯ ИГРА","เล่นฟรี","SERBEST OYUN","CHƠI MIỄN PHÍ"
"TID_GACHA_HERO_DROP_OLD_SKIN","CURRENT: <SKIN>","الحالي: <SKIN>","当前：<SKIN>","目前：<SKIN>","AKTUELL: <SKIN>","ACTUAL: <SKIN>","NYKYINEN: <SKIN>","ACTUEL : <SKIN>","נוכחי: <SKIN>","SAAT INI: <SKIN>","ATTUALE: <SKIN>","現在：<SKIN>","현재: <SKIN>","SEMASA: <SKIN>","HUIDIG: <SKIN>","AKTUALNE: <SKIN>","ATUAL: <SKIN>","СЕЙЧАС: <SKIN>","ปัจจุบัน: <SKIN>","ŞU ANKİ: <SKIN>","HIỆN TẠI: <SKIN>"
"TID_TROPHY_GAME_COOLDOWN_FLOATER","Unable to start match. You are SUSPENDED from Trophy Games for <TIME>.","لا يمكنك بدء المواجهة. أنت موقوف عن المشاركة في مواجهات الكؤوس لمدة <TIME>.","您已被禁止参加天梯模式。离禁赛结束还有<TIME>。","你已被禁止參加天梯模式。離禁賽結束還有<TIME>。","Match kann nicht gestartet werden. Du bist für <TIME> von Trophäenmatches AUSGESCHLOSSEN.","No puedes empezar la partida porque se te ha VETADO de las partidas con trofeos durante <TIME>.","Ottelua ei voida aloittaa. Sinut on estetty pokaaliotteluista <TIME> ajaksi.","Impossible de lancer un match. Vous êtes suspendu·e des matchs avec trophées pendant <TIME>.","לא ניתן להתחיל במשחק. הושעית ממשחקי גביע למשך <TIME>.","Tidak dapat memulai Laga. Kamu DISKORS dari Laga Trofi selama <TIME>.","Impossibile avviare lo scontro. Hai ricevuto una SOSPENSIONE negli scontri con trofei di <TIME>.","マッチを開始できません。トロフィーゲームのプレイ停止解除まで、あと<TIME>です。","매치를 시작할 수 없습니다. <TIME> 동안 트로피 게임 참가가 정지되었습니다.","Tidak dapat memulakan perlawanan. Anda DIGANTUNG daripada Permainan Trofi selama <TIME>.","Kan wedstrijd niet beginnen. Je bent UITGESLOTEN van deelname aan trofeegevechten gedurende <TIME>.","Nie można rozpocząć meczu. ZAWIESZONO Cię w meczach pucharowych na <TIME>.","Partida indisponível. Você recebeu uma SUSPENSÃO de <TIME> em partidas com troféus.","Не удалось начать матч. Тебя временно заблокировали в трофейных боях на <TIME>","ไม่สามารถเริ่มแมตช์ได้ คุณถูกระงับจากเกมถ้วยรางวัลเป็นเวลา <TIME>","Maç başlatılamıyor. <TIME> boyunca kupalı oyunlardan uzaklaştırıldın.","Không thể bắt đầu trận đấu. Bạn đang TẠM THỜI BỊ CẤM tham gia các Trận đấu tranh Cúp trong <TIME>."
"TID_ACCESSORY_KNIGHT_HEAL_DESC","Though furious, Ash has to collect himself. A full Rage meter will recover <c00cc00><VALUE1></c> health when this Gadget is popped - less Rage, less recovery.","على الرغم من شعور آش بالغضب الشديد، عليه أن يتمالك نفسه. سيمكّن مقياس الغضب الممتلئ آش من استعادة <c00cc00><VALUE1></c> من الصحة عند استخدام هذا الجهاز. كلما قل الغضب، قلت الصحة المستعادة.","无论怒气多大都要冷静下来。怒气条完全充满时，使用此妙具会为自己恢复<c00cc00><VALUE1></c>生命值，怒气值越低，恢复的生命值越少。","不管多麼生氣，阿信都要讓自己冷靜下來。怒氣條完全蓄滿時，使用此配件會恢復<c00cc00><VALUE1></c>生命值，怒氣值越低，恢復的生命值就越少。","Wenn dieses Gadget aktiviert wird, gibt eine gefüllte Wutleiste Ash <c00cc00><VALUE1></c> Trefferpunkte zurück – weniger Wut bedeutet weniger wiederhergestellte TP.","Si su furia está completamente cargada, recuperará <c00cc00><VALUE1></c> puntos de salud al activar el gadget. Cuanta menos furia tenga, menos puntos de salud recuperará.","Kun tämä varuste aktivoidaan, täysi raivomittari palauttaa Ashille <c00cc00><VALUE1></c> pistettä elinvoimaa. Mitä vähemmän raivoa, sitä vähemmän elinvoimaa palautuu.","En utilisant ce gadget au niveau de rage maximum, Ash récupère <c00cc00><VALUE1></c> PV. Attention : qui dit moins de rage, dit moins de PV régénérés.","למרות הזעם, אש צריך להתאפס על עצמו. מד זעם מלא יביא לריפוי <c00cc00><VALUE1></c> בריאות כשהגאדג‘ט צץ – פחות זעם, פחות ריפוי.","Saat Gadget diaktifkan, Bilah Amarah yang penuh akan memulihkan <c00cc00><VALUE1></c> kesehatan. Makin rendah bilah Amarah, makin rendah tingkat pemulihan.","Ash sa che deve darsi una calmata ogni tanto. Usando il gadget, recupera <c00cc00><VALUE1></c> punti salute se l'indicatore della rabbia è pieno. La cura diminuisce con livelli di rabbia inferiori.","怒っていても、我を忘れてはならない。怒りゲージに比例して自身を癒し、満タンで発動した場合はHPが<c00cc00><VALUE1></c>回復する。","화가 났더라도 정신을 똑바로 차려야죠! 분노 게이지가 가득 차면, HP가 <c00cc00><VALUE1></c>만큼 회복됩니다. 분노 게이지가 낮으면 회복량도 적어집니다.","Walaupun marah, Ash perlu bertenang. Meter kemarahan yang penuh akan memulihkan <c00cc00><VALUE1></c> nyawa apabila alat diaktifkan - kurang marah, kurang pemulihan.","Ash moet zijn woede leren beheersen. Als zijn razernijmeter vol is, krijgt hij <c00cc00><VALUE1></c> gezondheid terug wanneer deze gadget wordt geactiveerd. Hoe minder woedend hij is, hoe minder hij geneest.","Mimo złości Ash musi się jakoś pozbierać. Gdy odpali ten gadżet przy pełnym wskaźniku furii, odzyska <c00cc00><VALUE1></c> PŻ. Im niższy poziom furii, tym mniej PŻ.","Ash faz uma forcinha para se acalmar. Se o marcador de fúria estiver cheio, Ash recuperará <c00cc00><VALUE1></c> pontos de saúde ao usar o acessório. A recuperação é proporcional ao nível de fúria acumulada.","Пора взять себя в руки! Полная шкала ярости восстановит <c00cc00><VALUE1></c> очк. здоровья. Чем меньше ярости, тем меньше здоровья восстановится.","แม้เกรี้ยวกราด แต่แอชต้องสงบสติอารมณ์ มาตรวัดความเกรี้ยวกราดจะฟื้นฟูพลังชีวิต <c00cc00><VALUE1></c> หน่วยเมื่อใช้งานอุปกรณ์เสริมนี้ เกรี้ยวกราดน้อยก็ฟื้นฟูน้อย","Ash, sürekli öfkeli olsa da zaman zaman sakinleşmek ona iyi geliyor. Bu aksesuarı kullandığında öfkesi tam doluysa sağlığı <c00cc00><VALUE1></c> puan artar. Öfkesi düşükken daha az iyileşir.","Đôi lúc, bản tính nóng nảy cũng có lợi. Nếu Ash sử dụng Phụ kiện này khi bộ tích cơn Thịnh nộ đầy, cậu ta sẽ hồi <c00cc00><VALUE1></c> máu - mức độ Thịnh nộ càng thấp thì lượng máu hồi phục càng ít."
"TID_ACCESSORY_BASEBALL_STICKY_DESC","Bibi throws bubble gum that slows all enemies in it by <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c>","تلقي بيبي علكة تبطئ كل الأعداء في مساحتها بنسبة <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c>.","比比扔出一个泡泡糖，使其中的所有敌人减速<c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c>。","嗶嗶丟出一個泡泡糖，使其中的所有敵人減速<c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c>。","Bibi wirft Kaugummi, das alle Gegner im Wirkungsbereich um <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase> %</c> verlangsamt.","Bibi lanza chicle que ralentiza a los enemigos un <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase> %</c>.","Bibi heittää purkan, joka hidastaa kaikkia siihen jääviä vastustajia <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase> %</c>.","Billie lance un chewing-gum qui ralentit les ennemis touchés de <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase> %</c>.","באבל משליכה מסטיק שמאט את התקדמות כל האויבים שבתוכו ב-<c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c>","Bibi melemparkan permen karet yang akan melambatkan semua lawan yang terkena sebesar <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c>.","Bibi lancia una gomma da masticare che rallenta tutti i nemici al suo interno del <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c>.","風船ガムを投げ付け、範囲内に入った敵に<c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>％</c>のスローダウン効果を与える。","비비가 풍선껌을 던져 풍선껌 속 모든 적의 이동 속도를 <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c> 감소시킵니다.","Bibi membaling gula-gula getah yang memperlahankan semua musuh di dalamnya sebanyak <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c>","Bibi gooit kauwgum dat alle vijanden erin met <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c> vertraagt.","Bibi rzuca gumą balonową, spowalniającą o <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c> przeciwników, którzy w nią wdepną.","Bibi lança um chiclete que reduz a velocidade de todos os inimigos atingidos em <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c>.","Биби бросает жвачку, которая замедляет врагов на <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase> %</c>.","บีบีปาหมากฝรั่งเด้งดึ๋งที่จะลดความเร็วศัตรูทั้งหมดที่อยู่ในนั้น <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c>","Bibi, etki alanındaki tüm düşmanları <c00cc00>%<!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase></c> yavaşlatan bir sakız atar.","Bibi ném ra kẹo cao su khiến tất cả kẻ địch trong khu vực bị kẹo cao su bao phủ hoạt động chậm <c00cc00><!card.accessory.skill.spawnAreaEffectObject.slowStrengthValuesBase>%</c>."
"TID_RECRUIT_BRAWLER_BUY_BUTTON_UNLOCK_NOW","UNLOCK","الفتح","解锁","解鎖","FREISCHALTEN","DESBLOQUEAR","AVAA","DÉBLOQUER","פתיחה","BUKA","SBLOCCA","アンロック","잠금 해제","BUKA","CLAIMEN","ODBLOKUJ","LIBERAR","РАЗБЛОКИРОВАТЬ","ปลดล็อค","AÇ","MỞ KHÓA"
"TID_SPLITTER_WEAPON_DESC","R-T fires a single projectile, that upon impact with a Brawler marks them. Any damage dealt to a marked target consumes the mark and deals extra damage.","يطلق R-T قذيفة واحدة، تميز بطل الخصم بعلامة عند إصابته. عند تكبد أي هدف يحمل العلامة ضررًا بعد ذلك، تُستهلك العلامة ويُلحق بالهدف ضررًا إضافيًا.","阿尔缇射出一发子弹，命中英雄时可施加标记。被标记的目标受到任何伤害时，标记都会被消耗掉，使该目标承受额外伤害。","R-T射出一發子彈，命中英雄時可施加標記。被標記的目標一旦受到傷害，標記都會被消耗，並使目標受到額外傷害。","R-T feuert ein einzelnes Geschoss ab, das Brawler bei einem Treffer markiert. Wird an einem markierten Ziel Schaden verursacht, wird die Markierung verbraucht und es wird zusätzlicher Schaden zugefügt.","R-T dispara un proyectil que, al impactar, deja una marca en el brawler al que alcance. Cuando un objetivo marcado recibe un ataque, la marca se consume y le inflige daño extra.","R-T ampuu yhden ammuksen, joka rämäpäähän osuessaan merkitsee tämän. Kun merkitty kohde kärsii vahinkoa, vahingon tuhovoima kasvaa ja merkki lähtee pois.","R-T tire un projectile unique qui marque sa cible à l'impact. Les dégâts infligés à la cible consument la marque, lui infligeant des dégâts supplémentaires.","R-T יורה קליע יחיד, שכאשר הוא משפיע על בראולר, הוא מסמן אותו. כל נזק שנגרם למטרה המסומנת אוכל את הסימן וגורם נזק נוסף.","R-T menembakkan proyektil tunggal yang akan meninggalkan tanda pada Jagoan yang terkena. Tanda ini akan membuat target menerima kerusakan ekstra dan tanda akan habis sedikit demi sedikit setiap kali target menerima kerusakan.","R-T spara un singolo proiettile che marchia i brawler nemici colpiti. I danni inferti agli avversari contrassegnati sono maggiori, ma consumano il marchio.","弾丸を1発放ち、命中した敵をマーキングする。マーキングされた敵は、あらゆる攻撃に対して追加ダメージを受ける。マーキングはこの効果の発生後消費される。","탄환 한 발을 발사하여 명중한 적에게 표식을 남깁니다. 표식이 있는 적에게 다시 피해를 입히면 추가 피해를 주며 표식이 사라집니다.","R-T menembak satu peluru yang akan menandai brawler apabila terkena. Sebarang kerosakan yang terkena sasaran itu kemudian akan menerima kerosakan tambahan.","R-T vuurt een enkel projectiel af dat geraakte knokkers markeert. De markering zorgt ervoor dat ze extra schade oplopen wanneer ze worden aangevallen.","R-T wystrzeliwuje pojedynczy pocisk, który oznacza trafionego Zadymiarza. Każdy zadający obrażenia atak usuwa znacznik z celu i zadaje dodatkowe obrażenia.","R-T dispara um único projétil que marca o Brawler atingido. Brawlers marcados recebem mais dano, e a marca desaparece quando eles são atingidos.","R-T делает одиночный выстрел, помечающий цель. Если помеченный боец получит урон, метка исчезнет, а нанесённый урон увеличится.","อาร์-ทียิงกระสุนนัดเดียวซึ่งทำเครื่องหมายบนบรอว์เลอร์ที่ถูกยิงโดน ความเสียหายใดๆ ก็ตามที่เกิดขึ้นกับบรอว์เลอร์ที่มีเครื่องหมายจะทำให้เครื่องหมายหายไปและสร้างความเสียหายพิเศษเพิ่มเติม","R-T tek bir mermi atar ve bu merminin isabet ettiği savaşçı işaretlenir. İşaretlenen hedef her hasar aldığında işaretin süresi azalır ama hedef ek hasar görür.","R-T bắn ra một viên đạn gây sát thương và đánh dấu lên một Chiến binh Brawl đối thủ. Dấu ấn này sẽ biến mất theo thời gian và chiến binh bị đánh dấu sẽ chịu thêm sát thương khi trúng đòn."
"TID_ACCESSORY_SPLITTER_GADGET_2_DESC","Instantly trigger all active marks on all enemy Brawlers, dealing their damage.","شغّل كل العلامات النشطة على جميع أبطال العدو لإلحاق الضرر بهم.","立刻触发敌方英雄身上的所有标记，对其造成伤害。","立刻觸發敵方英雄身上的所有標記，對其造成傷害。","Löse sofort alle aktiven Markierungen an gegnerischen Brawlern aus und füge ihnen entsprechenden Schaden zu.","Detona al momento todas las marcas activas que tengan los brawlers enemigos y les inflige daño.","Aiheuttaa vahinkoa laukaisemalla välittömästi kaikki vastustajarämäpäissä olevat merkit.","Consume instantanément toutes les marques actives sur les brawlers ennemis, leur infligeant des dégâts.","הפעילו באופן מיידי את כל הסימנים הפעילים על כל בראולרי האויב, והסבו להם נזק.","Semua tanda aktif pada Jagoan lawan akan langsung terpicu dan memberikan kerusakan.","Permette a R-T di causare istantaneamente danni a tutti i brawler nemici con un marchio attivo.","敵キャラクターに付けたすべてのマーキングを起動させ、ダメージを与える。","모든 적 브롤러에 남긴 표식을 즉시 발동하여 피해를 줍니다.","Segera mengaktifkan semua tanda aktif pada brawler musuh dan melakukan kerosakan.","Activeer direct alle actieve markeringen op vijandelijke knokkers om ze schade toe te brengen.","Natychmiast wyzwala wszystkie aktywne znaczniki na wrogich Zadymiarzach, zadając związane z nimi obrażenia.","Ativa todas as marcas em Brawlers inimigos, causando dano a todos ao mesmo tempo.","Немедленно активирует все метки на вражеских бойцах, нанося урон.","กระตุ้นเครื่องหมายทั้งหมดที่อยู่บนบรอว์เลอร์ศัตรูทุกตัวในทันทีและสร้างความเสียหาย","Üzerinde işaret olan tüm rakip savaşçılara anında hasar verir.","Ngay lập tức kích hoạt tất cả các dấu ấn đang có hiệu lực và gây sát thương lên mọi Chiến binh Brawl đối thủ."
"TID_PUPPETEER_ULTI_DESC","Willow fires a single tadpole towards an enemy Brawler, fully healing them and taking control over their mind, if it hits. Willow can use the basic attack of the enemy Brawler and move them as she pleases. Mind control breaks after <c00cc00><VALUE1></c> seconds or when the Brawler reaches <c00cc00><VALUE2>%</c> HP.","تطلق ويلو شرغوفًا واحدًا تجاه بطل العدو، وإذا أصابه يرد له صحته بالكامل، ويسيطر على عقله. يمكن أن تستخدم ويلو الهجوم الأساسي لبطل العدو، وتحركه كما يحلو لها. تتوقف السيطرة على العقل بعد <c00cc00><VALUE1></c> ث أو عندما يصل البطل إلى <c00cc00><VALUE2>%</c> من نقاط الصحة.","薇洛扔出一只秘法虫，如果命中敌方英雄，则使该英雄回满生命值并受薇洛控制。在此期间，薇洛可以操控该英雄的移动和普通攻击。受控状态在<c00cc00><VALUE1></c>秒后或该英雄生命值低于<c00cc00><VALUE2>%</c>时结束。","葳洛丟出一隻秘法蟲，如果命中敵方英雄，則使該英雄生命值完全恢復並受葳洛控制。在此期間，葳洛可以操縱該英雄的移動和普通攻擊。受控狀態在<c00cc00><VALUE1></c>秒後或該英雄生命值低於<c00cc00><VALUE2>%</c>時結束。","Willow feuert eine Kaulquappe auf einen gegnerischen Brawler. Bei einem Treffer wird dieser vollständig geheilt und Willow kann seine Gedanken kontrollieren. Sie kann die Hauptattacke des gegnerischen Brawlers verwenden und ihn nach Belieben bewegen. Die Gedankenkontrolle endet nach <c00cc00><VALUE1></c> Sekunden oder wenn der Brawler auf <c00cc00><VALUE2> %</c> seiner TP fällt.","Lanza un renacuajo a un brawler enemigo. Si acierta, lo cura por completo y toma control mental sobre él. Con esto, es capaz de usar su ataque base y moverlo a su antojo. El control mental termina tras <c00cc00><VALUE1></c> segundos o cuando el brawler alcance el <c00cc00><VALUE2> %</c> de sus PV.","Willow ampuu vastustajarämäpäätä kohti yhden nuijapään, joka osuessaan parantaa kohteen ja ottaa sen hallintaansa. Willow voi käyttää vastustajan päähyökkäystä ja liikuttaa tätä miten tahtoo. Hallinta päättyy <c00cc00><VALUE1></c> s jälkeen tai kun rämäpään elinvoima putoaa <c00cc00><VALUE2> %:iin</c>.","Willow lance un parasite sur un brawler ennemi pour le soigner et prendre le contrôle de son esprit. Elle peut utiliser les attaques du brawler ennemi et le déplacer. Le contrôle s'arrête après <c00cc00><VALUE1></c> s ou lorsque le brawler n'a plus que <c00cc00><VALUE2> %</c> de PV.","וילו יורה ראשן בודד לעבר בראולרים של האויב, מרפאה אותם לחלוטין ומשתלטת על המוח שלהם, אם היא פוגעת. וילו יכולה להשתמש ביכולת ההתקפה הבסיסית של בראולרי האויב ולהזיז אותם כרצונה. השליטה על מוחם מתפוגגת כעבור <c00cc00><VALUE1></c> שניות או כאשר הבראולר צובר <c00cc00>%<VALUE2></c> נקודות בריאות.","Willow melempar satu kecebong ke Jagoan lawan. Saat mengenai target, kesehatan Willow pulih dan mengendalikan pikiran lawan. Willow bisa menggunakan serangan dasar lawan dan menggerakkannya sesuka hati. Pengendalian pikiran berhenti setelah <c00cc00><VALUE1></c> detik atau saat kesehatan Jagoan lawan tersisa <c00cc00><VALUE2>%</c> dari kesehatan total.","Willow lancia un girino su un brawler nemico. Colpendolo, lo cura completamente, ma le permette anche di controllare la vittima, di muoverla come vuole e di usare il suo attacco base. L'effetto termina dopo <c00cc00><VALUE1></c> secondi o quando la salute del brawler raggiunge il <c00cc00><VALUE2>%</c> di quella totale.","オタマジャクシを一匹投げつけ、命中した敵のHPを全回復させた後、敵の通常攻撃や動きを操れるようにする。このマインドコントロールは<c00cc00><VALUE1></c>秒経過後、もしくはターゲットのHPが<c00cc00><VALUE2>％</c>まで減ると解除される。","올챙이 한 마리를 발사해 명중한 적 브롤러를 완전히 치유하고 마음대로 조종합니다. 윌로우는 조종 상태의 적을 원하는 대로 움직이며 기본 공격을 사용할 수 있습니다. 조종 상태는 <c00cc00><VALUE1></c>초 후 또는 브롤러의 HP가 <c00cc00><VALUE2>%</c> 남으면 종료됩니다.","Willow menembak seekor berudu ke arah brawler musuh, menyembuhkan brawler itu sepenuhnya dan menguasai mindanya jika terkena. Willow boleh menggunakan serangan asas brawler itu dan mengawal pergerakannya. Pengawalan minda putus selepas <c00cc00><VALUE1></c> saat atau apabila brawler mencapai <c00cc00><VALUE2>%</c> nyawa.","Willow vuurt een kikkervisje af waarmee ze de controle over vijandelijke knokkers kan overnemen nadat ze hen volledig geneest. Willow kan de basisaanval van de vijandelijke knokkers gebruiken en hun bewegingen controleren. De vloek wordt verbroken na <c00cc00><VALUE1></c> seconden of wanneer de knokker <c00cc00><VALUE2>%</c> gezondheid overheeft.","Willow wystrzeliwuje kijankę w kierunku wrogiego Zadymiarza, w pełni go lecząc i przejmując kontrolę nad jego umysłem przy trafieniu. Willow może używać podstawowego ataku wrogiego Zadymiarza i dowolnie go przemieszczać. Kontrola umysłu kończy się po upływie <c00cc00><VALUE1></c> s lub gdy PŻ Zadymiarza spadną do <c00cc00><VALUE2>%</c>.","Willow lança um girino em direção a um Brawler inimigo. Caso acerte, o oponente é totalmente curado, mas fica sob o controle de Willow, que pode usar o ataque principal e movê-lo à vontade. Ela perde o controle do adversário após <c00cc00><VALUE1></c>s, ou quando ele estiver com <c00cc00><VALUE2>%</c> de saúde.","Виллоу стреляет головастиком, полностью исцеляя вражеского бойца и захватывая его разум при попадании, что позволяет ей управлять им и использовать его основную атаку. Эффект длится <c00cc00><VALUE1></c> с. и пропадает при уменьшении запаса здоровья цели до <c00cc00><VALUE2> %</c>.","วิลโลว์ยิงลูกอ๊อดหนึ่งตัวใส่บรอว์เลอร์ศัตรูซึ่งจะช่วยเยียวยาพลังชีวิตจนเต็มและเข้าควบคุมจิตใจของบรอว์เลอร์ที่โดน วิลโลว์สามารถใช้ท่าโจมตีพื้นฐานของบรอว์เลอร์ศัตรูและขยับตัวบรอว์เลอร์นั้นๆ ให้เคลื่อนไหวได้ตามใจชอบ คาถาควบคุมจิตใจจะหมดฤทธิ์หลังจากผ่านไป <c00cc00><VALUE1></c> วินาที หรือพลังชีวิตของบรอว์เลอร์ตัวนั้นเหลือ <c00cc00><VALUE2>%</c>","Willow, düşman savaşçılardan birine bir larva fırlatır. İsabet ettirirse bu savaşçıyı tamamen iyileştirir ve savaşçının zihnini ele geçirir. Bu şekilde düşman savaşçının temel saldırılarını kullanabilir ve savaşçıyı istediği gibi hareket ettirebilir. Zihin kontrolü, <c00cc00><VALUE1></c> saniye sonra veya savaşçının canı <c00cc00>%<VALUE2></c> seviyesine indiğinde biter.","Willow bắn ra một chú nòng nọc để hồi đầy máu cho đối thủ, nhưng đổi lại, Willow có quyền kiểm soát tâm trí của họ. Willow có thể sử dụng đòn tấn công cơ bản của Chiến binh Brawl đối thủ và di chuyển họ tùy ý. Khả năng điều khiển tâm trí hết hiệu lực sau <c00cc00><VALUE1></c> giây hoặc khi Chiến binh Brawl đối thủ còn <c00cc00><VALUE2>%</c> máu."
"TID_SPEC_ABI_PUPPETEER_1_DESC","Lantern's Curse also reduces reload speed of affected Brawlers by <c00cc00><VALUE1>%</c> for <c00cc00><VALUE2></c> seconds.","تقلل لعنة الفانوس أيضًا من سرعة التعبئة للأبطال المتضررين بنسبة <c00cc00><VALUE1>%</c> لمدة <c00cc00><VALUE2></c> ث.","灯笼魔咒还会使被命中英雄的装弹速度减慢<c00cc00><VALUE1>%</c>，持续<c00cc00><VALUE2></c>秒。","燈籠咒術還會使被命中英雄的裝彈速度減慢<c00cc00><VALUE1>%</c>，持續<c00cc00><VALUE2></c>秒。","Verfluchte Laterne reduziert zusätzlich die Nachladegeschwindigkeit betroffener Brawler <c00cc00><VALUE2></c> Sekunden lang um <c00cc00><VALUE1> %</c>.","La Maldición del farol también reduce la velocidad de la recarga de los brawlers a los que afecta en un <c00cc00><VALUE1> %</c> durante <c00cc00><VALUE2></c> segundos.","Lyhdyn kirous myös lyhentää vaikutuksen alaisten rämäpäiden latausnopeutta <c00cc00><VALUE1> %</c> <c00cc00><VALUE2></c> sekunnin ajaksi.","Lanterne maudite réduit également la vitesse de rechargement des brawlers touchés de <c00cc00><VALUE1> %</c> pendant <c00cc00><VALUE2></c> s.","קללת העששית מפחיתה גם את מהירות הטעינה מחדש של בראולרים תחת השפעה ב-<c00cc00>%<VALUE1></c> למשך <c00cc00><VALUE2></c> שניות.","Kecepatan isi ulang Jagoan lawan yang terkena Kutukan Lentera juga akan berkurang <c00cc00><VALUE1>%</c> selama <c00cc00><VALUE2></c> detik.","Per <c00cc00><VALUE2></c> secondi, la Lanterna maledetta riduce anche del <c00cc00><VALUE1>%</c> la velocità di ricarica dei brawler colpiti.","通常攻撃が命中した敵は、リロード速度が<c00cc00><VALUE2></c>秒間にわたって<c00cc00><VALUE1>％</c>遅くなる。","등불의 저주의 기본 효과와 더불어 적중한 적 브롤러의 재장전 속도를 <c00cc00><VALUE2></c>초 동안 <c00cc00><VALUE1>%</c> 감소시킵니다.","Sumpahan Lantera mengurangkan kelajuan isi semula brawler terkesan sebanyak <c00cc00><VALUE1>%</c> selama <c00cc00><VALUE2></c> saat.","Willows basisaanval vermindert ook de herlaadsnelheid van getroffen knokkers met <c00cc00><VALUE1>%</c> gedurende <c00cc00><VALUE2></c> seconden.","Klątwa latarni zmniejsza także szybkość przeładowania dotkniętych nią Zadymiarzy o <c00cc00><VALUE1>%</c> przez <c00cc00><VALUE2></c> s.","A Maldição da Lanterna também reduz a velocidade de recarga dos Brawlers afetados em <c00cc00><VALUE1>%</c> por <c00cc00><VALUE2></c>s.","Проклятие фонаря также снижает скорость перезарядки задетых бойцов на <c00cc00><VALUE1> %</c> в течение <c00cc00><VALUE2></c> с.","ตะเกียงคำสาปลดความเร็วในการบรรจุกระสุนของบรอว์เลอร์ที่โดน <c00cc00><VALUE1>%</c> เป็นระยะเวลา <c00cc00><VALUE2></c> วินาที","Fenerin Laneti, etkilenen savaşçıların doldurma hızını <c00cc00><VALUE2></c> saniyeliğine <c00cc00>%<VALUE1></c> azaltır.","Chiêu thức Lồng đèn nguyền rủa cũng sẽ làm giảm <c00cc00><VALUE1>%</c> tốc độ nạp đạn của những Chiến binh Brawl bị ảnh hưởng trong vòng <c00cc00><VALUE2></c> giây."
"TID_TITLE_MASTERY_CHESTER","Jack of all Trades","7 صنائع","万事通","萬事通","Narren­freiheit","El rey de los trucos","Jokeri","Polyvalent","כל יכול","Si Random","E fattela 'na risata!","トリックスター","만능 재주꾼","Pekerja rencam","Manusje-van-alles","Trochę tego, trochę tamtego","Coringa","Мастер на все руки","เก่งรอบด้าน","Her işte usta","Anh chàng đa tài"
